date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:49:51	40027/40027	---M--	200	added ('OK')	image/png	etag:%225270b15e-9c5b%22	http://mediaget.com/userfiles/images/loc/cn/w0.png	D:/2/mediaget.com/userfiles/images/loc/cn/w0.png	(from http://mediaget.com/introduce?lang=cn)
16:49:56	49827/49827	---M--	200	added ('OK')	image/png	etag:%225270b15e-c2a3%22	http://mediaget.com/userfiles/images/loc/cn/w2.png	D:/2/mediaget.com/userfiles/images/loc/cn/w2.png	(from http://mediaget.com/introduce?lang=cn)
16:50:03	180824/180824	---M--	200	added ('OK')	image/png	etag:%225270b15e-2c258%22	http://mediaget.com/userfiles/images/loc/pt/w4.png	D:/2/mediaget.com/userfiles/images/loc/pt/w4.png	(from http://mediaget.com/introduce?lang=pt)
16:50:06	53047/53047	---M--	200	added ('OK')	image/png	etag:%225270b15e-cf37%22	http://mediaget.com/userfiles/images/loc/bg/w0.png	D:/2/mediaget.com/userfiles/images/loc/bg/w0.png	(from http://mediaget.com/introduce?lang=bg)
16:50:09	180824/180824	---M--	200	added ('OK')	image/png	etag:%225270b15e-2c258%22	http://mediaget.com/userfiles/images/loc/my/w4.png	D:/2/mediaget.com/userfiles/images/loc/my/w4.png	(from http://mediaget.com/introduce?lang=my)
16:50:13	42585/42585	---M--	200	added ('OK')	image/png	etag:%225270b15e-a659%22	http://mediaget.com/userfiles/images/loc/bg/w3.png	D:/2/mediaget.com/userfiles/images/loc/bg/w3.png	(from http://mediaget.com/introduce?lang=bg)
16:50:14	66001/66001	---M--	200	added ('OK')	image/png	etag:%225270b15e-101d1%22	http://mediaget.com/userfiles/images/loc/bg/w1.png	D:/2/mediaget.com/userfiles/images/loc/bg/w1.png	(from http://mediaget.com/introduce?lang=bg)
16:50:19	180824/180824	---M--	200	added ('OK')	image/png	etag:%225270b15e-2c258%22	http://mediaget.com/userfiles/images/loc/cn/w4.png	D:/2/mediaget.com/userfiles/images/loc/cn/w4.png	(from http://mediaget.com/introduce?lang=cn)
16:50:21	40203/40203	---M--	200	added ('OK')	image/png	etag:%225270b15e-9d0b%22	http://mediaget.com/userfiles/images/loc/ua/w1.png	D:/2/mediaget.com/userfiles/images/loc/ua/w1.png	(from http://mediaget.com/introduce?lang=ua)
16:50:22	49827/49827	---M--	200	added ('OK')	image/png	etag:%225270b15e-c2a3%22	http://mediaget.com/userfiles/images/loc/ua/w2.png	D:/2/mediaget.com/userfiles/images/loc/ua/w2.png	(from http://mediaget.com/introduce?lang=ua)
16:50:24	10323/10323	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:22%20GMT	http://mediaget.com/help?lang=en	D:/2/mediaget.com/help9ed2.html	(from http://mediaget.com/help?lang=ru)
16:50:24	0/-1	---M--	302	error ('')			http://mediaget.com/newcataloguetesting	D:/2/mediaget.com/newcataloguetesting.1a6.delayed	(from http://mediaget.com/help?lang=ru)
16:50:26	40105/40105	---M--	200	added ('OK')	image/png	etag:%225270b15e-9ca9%22	http://mediaget.com/userfiles/images/loc/ua/w3.png	D:/2/mediaget.com/userfiles/images/loc/ua/w3.png	(from http://mediaget.com/introduce?lang=ua)
16:50:26	10449/10449	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:24%20GMT	http://mediaget.com/help?lang=es	D:/2/mediaget.com/helpc69a	(from http://mediaget.com/help)
16:50:27	0/-1	---M--	302	error ('')			http://mediaget.com/download.php?os=windows	D:/2/mediaget.com/download.1a7336c.delayed	(from http://mediaget.com/?lang=en)
16:50:27	0/-1	---M--	302	error ('')			http://mediaget.com/download.php?os=mac	D:/2/mediaget.com/download.1a8f237.delayed	(from http://mediaget.com/?lang=en)
16:50:27	0/-1	---M--	302	error ('')			http://mediaget.com/download.php?os=android	D:/2/mediaget.com/download.1a9cf96.delayed	(from http://mediaget.com/?lang=en)
16:50:27	0/-1	---M--	302	error ('')			http://mediaget.com/download.php?os=android	D:/2/mediaget.com/download.1aacf96.delayed	(from http://mediaget.com/?lang=en)
16:50:27	44125/44125	---M--	200	added ('OK')	image/png	etag:%225270b15e-ac5d%22	http://mediaget.com/userfiles/images/loc/ua/w5.png	D:/2/mediaget.com/userfiles/images/loc/ua/w5.png	(from http://mediaget.com/introduce?lang=ua)
16:50:28	10417/10417	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:26%20GMT	http://mediaget.com/help?lang=tr	D:/2/mediaget.com/help2296	(from http://mediaget.com/help)
16:50:29	14174/14174	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:28%20GMT	http://mediaget.com/news/70-mediaget-i-antivirusy?lang=es	D:/2/mediaget.com/news/70-mediaget-i-antivirusyc69a.html	(from http://mediaget.com/news/70-mediaget-i-antivirusy)
16:50:30	14212/14212	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:28%20GMT	http://mediaget.com/news/70-mediaget-i-antivirusy?lang=it	D:/2/mediaget.com/news/70-mediaget-i-antivirusycf53.html	(from http://mediaget.com/news/70-mediaget-i-antivirusy)
16:50:30	14222/14222	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:28%20GMT	http://mediaget.com/news/70-mediaget-i-antivirusy?lang=fr	D:/2/mediaget.com/news/70-mediaget-i-antivirusye68f.html	(from http://mediaget.com/news/70-mediaget-i-antivirusy)
16:50:31	14130/14130	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:29%20GMT	http://mediaget.com/news/70-mediaget-i-antivirusy?lang=de	D:/2/mediaget.com/news/70-mediaget-i-antivirusy3322.html	(from http://mediaget.com/news/70-mediaget-i-antivirusy)
16:50:31	14237/14237	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:29%20GMT	http://mediaget.com/news/70-mediaget-i-antivirusy?lang=cz	D:/2/mediaget.com/news/70-mediaget-i-antivirusy2fa9.html	(from http://mediaget.com/news/70-mediaget-i-antivirusy)
16:50:32	14191/14191	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:30%20GMT	http://mediaget.com/news/70-mediaget-i-antivirusy?lang=ae	D:/2/mediaget.com/news/70-mediaget-i-antivirusye0cd.html	(from http://mediaget.com/news/70-mediaget-i-antivirusy)
16:50:32	14081/14081	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:31%20GMT	http://mediaget.com/news/70-mediaget-i-antivirusy?lang=tr	D:/2/mediaget.com/news/70-mediaget-i-antivirusy2296.html	(from http://mediaget.com/news/70-mediaget-i-antivirusy)
16:50:33	14095/14095	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:31%20GMT	http://mediaget.com/news/70-mediaget-i-antivirusy?lang=pt	D:/2/mediaget.com/news/70-mediaget-i-antivirusy923c.html	(from http://mediaget.com/news/70-mediaget-i-antivirusy)
16:50:33	14050/14050	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:32%20GMT	http://mediaget.com/news/70-mediaget-i-antivirusy?lang=my	D:/2/mediaget.com/news/70-mediaget-i-antivirusy5e26.html	(from http://mediaget.com/news/70-mediaget-i-antivirusy)
16:50:34	14025/14025	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:32%20GMT	http://mediaget.com/news/70-mediaget-i-antivirusy?lang=cn	D:/2/mediaget.com/news/70-mediaget-i-antivirusydb38.html	(from http://mediaget.com/news/70-mediaget-i-antivirusy)
16:50:35	14209/14209	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:33%20GMT	http://mediaget.com/news/70-mediaget-i-antivirusy?lang=bg	D:/2/mediaget.com/news/70-mediaget-i-antivirusy1f03.html	(from http://mediaget.com/news/70-mediaget-i-antivirusy)
16:50:35	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Dec%202018%2014:50:34%20GMT	http://mediaget.com/mgav	D:/2/mediaget.com/mgav	(from http://mediaget.com/news/70-mediaget-i-antivirusy)
16:50:35	14391/14391	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:33%20GMT	http://mediaget.com/news/70-mediaget-i-antivirusy?lang=ua	D:/2/mediaget.com/news/70-mediaget-i-antivirusy0873.html	(from http://mediaget.com/news/70-mediaget-i-antivirusy)
16:50:36	3600/3600	---M-Z	200	added ('OK')	application/x-javascript	etag:%2286820e8a87c0922068e864e094e08a5b%22	http://connect.facebook.net/ru_RU/all.js	D:/2/connect.facebook.net/ru_RU/all.js	(from http://mediaget.com/news/70-mediaget-i-antivirusy)
16:50:36	182219/182219	---M--	200	added ('OK')	image/png	etag:%225270b15e-2c7cb%22	http://mediaget.com/userfiles/images/loc/bg/w4.png	D:/2/mediaget.com/userfiles/images/loc/bg/w4.png	(from http://mediaget.com/introduce?lang=bg)
16:50:37	13947/13947	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:35%20GMT	http://mediaget.com/news/97-update-v-2012104	D:/2/mediaget.com/news/97-update-v-2012104.html	(from http://mediaget.com/news/70-mediaget-i-antivirusy)
16:50:37	13695/13695	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:35%20GMT	http://mediaget.com/news/96-a-new-version-of-mediaget	D:/2/mediaget.com/news/96-a-new-version-of-mediaget.html	(from http://mediaget.com/news/70-mediaget-i-antivirusy)
16:50:38	13256/13256	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:36%20GMT	http://mediaget.com/news/92-update-v-2011952	D:/2/mediaget.com/news/92-update-v-2011952.html	(from http://mediaget.com/news/70-mediaget-i-antivirusy)
16:50:38	13307/13307	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:36%20GMT	http://mediaget.com/news/58-major-update-2011445	D:/2/mediaget.com/news/58-major-update-2011445.html	(from http://mediaget.com/news/70-mediaget-i-antivirusy)
16:50:39	10654/10654	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:37%20GMT	http://mediaget.com/news?year=2013	D:/2/mediaget.com/news2d04.html	(from http://mediaget.com/news/70-mediaget-i-antivirusy)
16:50:39	10654/10654	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:37%20GMT	http://mediaget.com/news?year=2012	D:/2/mediaget.com/newsd20b.html	(from http://mediaget.com/news/70-mediaget-i-antivirusy)
16:50:39	10654/10654	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:38%20GMT	http://mediaget.com/news?year=2011	D:/2/mediaget.com/newsaacd.html	(from http://mediaget.com/news/70-mediaget-i-antivirusy)
16:50:40	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Dec%202018%2014:50:39%20GMT	http://mediaget.com/action.php	D:/2/mediaget.com/action.php	(from http://mediaget.com/news/70-mediaget-i-antivirusy)
16:50:40	10654/10654	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:38%20GMT	http://mediaget.com/news?year=2010	D:/2/mediaget.com/news1c48.html	(from http://mediaget.com/news/70-mediaget-i-antivirusy)
16:50:40	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Dec%202018%2014:50:39%20GMT	http://mediaget.com/holders	D:/2/mediaget.com/holders	(from http://mediaget.com/?lang=ru)
16:50:40	14864/14864	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:39%20GMT	http://mediaget.com/partnership?lang=ru	D:/2/mediaget.com/partnership2139.html	(from http://mediaget.com/partnership)
16:50:41	12930/12930	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:40%20GMT	http://mediaget.com/partnership?lang=es	D:/2/mediaget.com/partnershipc69a.html	(from http://mediaget.com/partnership)
16:50:42	12883/12883	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:40%20GMT	http://mediaget.com/partnership?lang=it	D:/2/mediaget.com/partnershipcf53.html	(from http://mediaget.com/partnership)
16:50:42	12883/12883	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:40%20GMT	http://mediaget.com/partnership?lang=fr	D:/2/mediaget.com/partnershipe68f.html	(from http://mediaget.com/partnership)
16:50:43	12801/12801	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:41%20GMT	http://mediaget.com/partnership?lang=de	D:/2/mediaget.com/partnership3322.html	(from http://mediaget.com/partnership)
16:50:43	12938/12938	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:42%20GMT	http://mediaget.com/partnership?lang=cz	D:/2/mediaget.com/partnership2fa9.html	(from http://mediaget.com/partnership)
16:50:44	14345/14345	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:42%20GMT	http://mediaget.com/partnership?lang=ae	D:/2/mediaget.com/partnershipe0cd.html	(from http://mediaget.com/partnership)
16:50:44	12690/12690	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:42%20GMT	http://mediaget.com/partnership?lang=tr	D:/2/mediaget.com/partnership2296.html	(from http://mediaget.com/partnership)
16:50:45	13342/13342	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:43%20GMT	http://mediaget.com/partnership?lang=pt	D:/2/mediaget.com/partnership923c.html	(from http://mediaget.com/partnership)
16:50:45	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Dec%202018%2014:50:44%20GMT	http://mediaget.com/partnership?lang=cn	D:/2/mediaget.com/partnershipdb38	(from http://mediaget.com/partnership)
16:50:45	13012/13012	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:44%20GMT	http://mediaget.com/partnership?lang=my	D:/2/mediaget.com/partnership5e26.html	(from http://mediaget.com/partnership)
16:50:46	13269/13269	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:45%20GMT	http://mediaget.com/partnership?lang=bg	D:/2/mediaget.com/partnership1f03.html	(from http://mediaget.com/partnership)
16:50:47	345/345	---M--	200	added ('OK')	image/gif	etag:%225270b19b-159%22	http://media-get.com/tinymce/jscripts/tiny_mce/plugins/emotions/img/smiley-smile.gif	D:/2/media-get.com/tinymce/jscripts/tiny_mce/plugins/emotions/img/smiley-smile.gif	(from http://mediaget.com/partnership)
16:50:47	13550/13550	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:50:45%20GMT	http://mediaget.com/partnership?lang=ua	D:/2/mediaget.com/partnership0873.html	(from http://mediaget.com/partnership)
16:50:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Dec%202018%2014:50:46%20GMT	http://mediaget.com/contacts	D:/2/mediaget.com/contacts	(from http://mediaget.com/partnership)
16:50:47	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Dec%202018%2014:50:46%20GMT	http://mediaget.com/action.php	D:/2/mediaget.com/action.php	(from http://mediaget.com/partnership)
16:50:49	13331/13331	---M--	200	added ('OK')	image/png	etag:%225270b15e-3413%22	http://mediaget.com/userfiles/images/loc/de/win.png	D:/2/mediaget.com/userfiles/images/loc/de/win.png	(from http://mediaget.com/?lang=de)
16:50:56	62959/62959	---M--	200	added ('OK')	image/png	etag:%225270b15e-f5ef%22	http://mediaget.com/userfiles/images/loc/es/s2.png	D:/2/mediaget.com/userfiles/images/loc/es/s2.png	(from http://mediaget.com/?lang=es)
16:50:56	62959/62959	---M--	200	added ('OK')	image/png	etag:%225270b15e-f5ef%22	http://mediaget.com/userfiles/images/loc/fr/s2.png	D:/2/mediaget.com/userfiles/images/loc/fr/s2.png	(from http://mediaget.com/?lang=fr)
16:50:59	62959/62959	---M--	200	added ('OK')	image/png	etag:%225270b15e-f5ef%22	http://mediaget.com/userfiles/images/loc/de/s2.png	D:/2/mediaget.com/userfiles/images/loc/de/s2.png	(from http://mediaget.com/?lang=de)
16:50:59	0/-1	---M--	302	error ('')			http://mediaget.com/download.php?os=windows	D:/2/mediaget.com/download.1d3336c.delayed	(from http://mediaget.com/?lang=pt)
16:51:00	0/-1	---M--	302	error ('')			http://mediaget.com/download.php?os=mac	D:/2/mediaget.com/download.1d5f237.delayed	(from http://mediaget.com/?lang=pt)
16:51:00	0/-1	---M--	302	error ('')			http://mediaget.com/download.php?os=android	D:/2/mediaget.com/download.1d6cf96.delayed	(from http://mediaget.com/?lang=pt)
16:51:08	49734/49734	---M--	200	added ('OK')	image/png	etag:%225270b15e-c246%22	http://mediaget.com/userfiles/images/loc/pt/s1.png	D:/2/mediaget.com/userfiles/images/loc/pt/s1.png	(from http://mediaget.com/?lang=pt)
16:51:20	213676/213676	---M--	200	added ('OK')	image/png	etag:%225270b15e-342ac%22	http://mediaget.com/userfiles/images/loc/it/s3.png	D:/2/mediaget.com/userfiles/images/loc/it/s3.png	(from http://mediaget.com/?lang=it)
16:51:20	0/-1	---M--	302	error ('')			http://mediaget.com/download.php?os=android	D:/2/mediaget.com/download.1dacf96.delayed	(from http://mediaget.com/?lang=pt)
16:51:22	13331/13331	---M--	200	added ('OK')	image/png	etag:%225270b15e-3413%22	http://mediaget.com/userfiles/images/loc/my/win.png	D:/2/mediaget.com/userfiles/images/loc/my/win.png	(from http://mediaget.com/?lang=my)
16:51:31	213676/213676	---M--	200	added ('OK')	image/png	etag:%225270b15e-342ac%22	http://mediaget.com/userfiles/images/loc/ae/s3.png	D:/2/mediaget.com/userfiles/images/loc/ae/s3.png	(from http://mediaget.com/?lang=ae)
16:51:31	213676/213676	---M--	200	added ('OK')	image/png	etag:%225270b15e-342ac%22	http://mediaget.com/userfiles/images/loc/tr/s3.png	D:/2/mediaget.com/userfiles/images/loc/tr/s3.png	(from http://mediaget.com/?lang=tr)
16:51:34	13666/13666	---M--	200	added ('OK')	image/png	etag:%225270b15e-3562%22	http://mediaget.com/userfiles/images/loc/bg/win.png	D:/2/mediaget.com/userfiles/images/loc/bg/win.png	(from http://mediaget.com/?lang=bg)
16:51:40	49734/49734	---M--	200	added ('OK')	image/png	etag:%225270b15e-c246%22	http://mediaget.com/userfiles/images/loc/cn/s1.png	D:/2/mediaget.com/userfiles/images/loc/cn/s1.png	(from http://mediaget.com/?lang=cn)
16:51:42	18886/18886	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:51:40%20GMT	http://mediaget.com/news/242-mediaget--antivrusi	D:/2/mediaget.com/news/242-mediaget--antivrusi	(from http://mediaget.com/?lang=ua)
16:51:42	213676/213676	---M--	200	added ('OK')	image/png	etag:%225270b15e-342ac%22	http://mediaget.com/userfiles/images/loc/pt/s3.png	D:/2/mediaget.com/userfiles/images/loc/pt/s3.png	(from http://mediaget.com/?lang=pt)
16:51:44	9597/9597	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:51:42%20GMT	http://mediaget.com/404?lang=ru	D:/2/mediaget.com/4042139	(from http://mediaget.com/404)
16:51:45	213676/213676	UR-M--	200	added ('Partial%20Content')	image/png	etag:%225270b15e-342ac%22	http://mediaget.com/userfiles/images/loc/en/s3.png	D:/2/mediaget.com/userfiles/images/loc/en/s3.png	(from http://mediaget.com/)
16:51:45	8664/8664	---MC-	200	added ('OK')	text/html	date:Fri,%2014%20Dec%202018%2014:51:44%20GMT	http://mediaget.com/404?lang=ua	D:/2/mediaget.com/4040873.html	(from http://mediaget.com/404?lang=en)
16:51:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Dec%202018%2014:51:45%20GMT	http://mediaget.com/map	D:/2/mediaget.com/map	(from http://mediaget.com/404?lang=en)
16:51:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Dec%202018%2014:51:46%20GMT	http://mediaget.com/contacts	D:/2/mediaget.com/contacts	(from http://mediaget.com/404?lang=en)
16:51:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Dec%202018%2014:51:46%20GMT	http://mediaget.com/map	D:/2/mediaget.com/map	(from http://mediaget.com/404?lang=es)
16:51:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Dec%202018%2014:51:46%20GMT	http://mediaget.com/contacts	D:/2/mediaget.com/contacts	(from http://mediaget.com/404?lang=es)
16:51:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Dec%202018%2014:51:47%20GMT	http://mediaget.com/map	D:/2/mediaget.com/map	(from http://mediaget.com/404?lang=it)
16:51:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Dec%202018%2014:51:47%20GMT	http://mediaget.com/contacts	D:/2/mediaget.com/contacts	(from http://mediaget.com/404?lang=it)
16:51:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Dec%202018%2014:51:47%20GMT	http://mediaget.com/map	D:/2/mediaget.com/map	(from http://mediaget.com/404?lang=fr)
16:51:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Dec%202018%2014:51:48%20GMT	http://mediaget.com/contacts	D:/2/mediaget.com/contacts	(from http://mediaget.com/404?lang=fr)
16:51:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Dec%202018%2014:51:48%20GMT	http://mediaget.com/map	D:/2/mediaget.com/map	(from http://mediaget.com/404?lang=de)
